ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-26,56127850.576018885,46148958.60888921,63615714.03282039,56127850.576018885,56127850.576018885,-706730.866307717,-706730.866307717,-706730.866307717,666336.923891329,666336.923891329,666336.923891329,-1373067.790199046,-1373067.790199046,-1373067.790199046,0.0,0.0,0.0,55421119.709711164
2024-04-27,56126537.69693499,46299750.63783044,64113871.29650313,56126537.69693499,56126537.69693499,-1090039.0374478393,-1090039.0374478393,-1090039.0374478393,257615.59947359245,257615.59947359245,257615.59947359245,-1347654.6369214319,-1347654.6369214319,-1347654.6369214319,0.0,0.0,0.0,55036498.65948715
2024-04-28,56125224.81785108,45736012.23414161,63572082.72925246,56125224.81785108,56125224.81785108,-1268006.978752441,-1268006.978752441,-1268006.978752441,26329.72047310916,26329.72047310916,26329.72047310916,-1294336.69922555,-1294336.69922555,-1294336.69922555,0.0,0.0,0.0,54857217.83909864
2024-04-29,56123911.93876719,44891468.67745846,63425338.506909154,56123911.93876719,56123911.93876719,-2300950.4021966336,-2300950.4021966336,-2300950.4021966336,-1086491.7805178603,-1086491.7805178603,-1086491.7805178603,-1214458.6216787733,-1214458.6216787733,-1214458.6216787733,0.0,0.0,0.0,53822961.53657056
2024-04-30,56122599.059683286,44827268.10410931,62564451.69027608,56122599.059683286,56122599.059683286,-1969305.419138357,-1969305.419138357,-1969305.419138357,-859143.5992396128,-859143.5992396128,-859143.5992396128,-1110161.819898744,-1110161.819898744,-1110161.819898744,0.0,0.0,0.0,54153293.64054493
2024-05-01,56121286.18059939,45974350.26264368,65387475.213990115,56121286.18059939,56121286.18059939,-412305.77035879454,-412305.77035879454,-412305.77035879454,572021.3035164087,572021.3035164087,572021.3035164087,-984327.0738752033,-984327.0738752033,-984327.0738752033,0.0,0.0,0.0,55708980.4102406
2024-05-02,56119973.3015155,46753315.54369656,64648269.558915794,56119973.3015155,56119973.3015155,-417163.5505216642,-417163.5505216642,-417163.5505216642,423331.83240414935,423331.83240414935,423331.83240414935,-840495.3829258136,-840495.3829258136,-840495.3829258136,0.0,0.0,0.0,55702809.75099383
2024-05-03,56118660.422431596,47071617.37452192,64354723.14044118,56118660.422431596,56118660.422431596,-16432.492914570335,-16432.492914570335,-16432.492914570335,666336.9238909412,666336.9238909412,666336.9238909412,-682769.4168055116,-682769.4168055116,-682769.4168055116,0.0,0.0,0.0,56102227.92951702
2024-05-04,56117347.543347694,46715989.527022354,65015457.21208111,56117347.543347694,56117347.543347694,-258082.8513365064,-258082.8513365064,-258082.8513365064,257615.59947274637,257615.59947274637,257615.59947274637,-515698.45080925274,-515698.45080925274,-515698.45080925274,0.0,0.0,0.0,55859264.692011185
2024-05-05,56116034.66426379,46504858.57864732,65883274.22823165,56116034.66426379,56116034.66426379,-317820.41882518097,-317820.41882518097,-317820.41882518097,26329.72047199662,26329.72047199662,26329.72047199662,-344150.1392971776,-344150.1392971776,-344150.1392971776,0.0,0.0,0.0,55798214.24543861
2024-05-06,56114721.78518833,45790934.9140948,64097172.78736834,56114721.78518833,56114721.78518833,-1259664.629553489,-1259664.629553489,-1259664.629553489,-1086491.7805196506,-1086491.7805196506,-1086491.7805196506,-173172.8490338382,-173172.8490338382,-173172.8490338382,0.0,0.0,0.0,54855057.15563484
2024-05-07,56113408.90611287,45750502.80122756,64092031.24424734,56113408.90611287,56113408.90611287,-866996.1303168004,-866996.1303168004,-866996.1303168004,-859143.5992375399,-859143.5992375399,-859143.5992375399,-7852.531079260571,-7852.531079260571,-7852.531079260571,0.0,0.0,0.0,55246412.77579607
2024-05-08,56112096.02703742,46785180.99216519,66030728.02675955,56112096.02703742,56112096.02703742,718853.0525459858,718853.0525459858,718853.0525459858,572021.3035173345,572021.3035173345,572021.3035173345,146831.7490286511,146831.7490286511,146831.7490286511,0.0,0.0,0.0,56830949.07958341
2024-05-09,56110783.14796195,47555004.16107329,65747090.85778334,56110783.14796195,56110783.14796195,709481.3140851774,709481.3140851774,709481.3140851774,423331.832404389,423331.832404389,423331.832404389,286149.4816807884,286149.4816807884,286149.4816807884,0.0,0.0,0.0,56820264.46204713
2024-05-10,56109470.2688865,47745027.32533128,66893397.75056753,56109470.2688865,56109470.2688865,1072090.4650443848,1072090.4650443848,1072090.4650443848,666336.923891107,666336.923891107,666336.923891107,405753.54115327785,405753.54115327785,405753.54115327785,0.0,0.0,0.0,57181560.733930886
2024-05-11,56108157.38981104,47322496.46148133,66028889.95132783,56108157.38981104,56108157.38981104,759419.9413556948,759419.9413556948,759419.9413556948,257615.59947322888,257615.59947322888,257615.59947322888,501804.34188246593,501804.34188246593,501804.34188246593,0.0,0.0,0.0,56867577.33116674
2024-05-12,56106844.51073558,47406988.42579561,65990758.921706535,56106844.51073558,56106844.51073558,597409.5369825171,597409.5369825171,597409.5369825171,26329.720470884015,26329.720470884015,26329.720470884015,571079.816511633,571079.816511633,571079.816511633,0.0,0.0,0.0,56704254.04771809
2024-05-13,56105531.63166012,46722426.73259624,64505075.30481207,56105531.63166012,56105531.63166012,-475423.6500165775,-475423.6500165775,-475423.6500165775,-1086491.7805178363,-1086491.7805178363,-1086491.7805178363,611068.1305012589,611068.1305012589,611068.1305012589,0.0,0.0,0.0,55630107.98164354
2024-05-14,56104218.752584666,46568973.579429805,65592278.75004003,56104218.752584666,56104218.752584666,-239103.0439270527,-239103.0439270527,-239103.0439270527,-859143.5992388255,-859143.5992388255,-859143.5992388255,620040.5553117727,620040.5553117727,620040.5553117727,0.0,0.0,0.0,55865115.708657615
2024-05-15,56102905.8735092,48109233.080742545,66236798.97669164,56102905.8735092,56102905.8735092,1169123.8035081914,1169123.8035081914,1169123.8035081914,572021.3035170368,572021.3035170368,572021.3035170368,597102.4999911543,597102.4999911543,597102.4999911543,0.0,0.0,0.0,57272029.67701739
2024-05-16,56101592.99443374,48127785.25584999,66118186.70717026,56101592.99443374,56101592.99443374,965553.1646657869,965553.1646657869,965553.1646657869,423331.83240449266,423331.83240449266,423331.83240449266,542221.3322612942,542221.3322612942,542221.3322612942,0.0,0.0,0.0,57067146.15909953
2024-05-17,56100280.115358286,48308701.10053992,67136665.7317415,56100280.115358286,56100280.115358286,1122567.210147132,1122567.210147132,1122567.210147132,666336.9238912726,666336.9238912726,666336.9238912726,456230.28625585925,456230.28625585925,456230.28625585925,0.0,0.0,0.0,57222847.32550542
2024-05-18,56098967.23628282,47216564.77151952,66476245.087881856,56098967.23628282,56098967.23628282,598424.0350830859,598424.0350830859,598424.0350830859,257615.59947238266,257615.59947238266,257615.59947238266,340808.4356107032,340808.4356107032,340808.4356107032,0.0,0.0,0.0,56697391.2713659
2024-05-19,56097654.357207365,47237126.406534374,65877731.79732586,56097654.357207365,56097654.357207365,224767.10819810614,224767.10819810614,224767.10819810614,26329.720469771477,26329.720469771477,26329.720469771477,198437.38772833467,198437.38772833467,198437.38772833467,0.0,0.0,0.0,56322421.46540547
2024-05-20,56096341.478131905,45089638.44219915,64593623.62674604,56096341.478131905,56096341.478131905,-1054155.7720066546,-1054155.7720066546,-1054155.7720066546,-1086491.780519627,-1086491.780519627,-1086491.780519627,32336.00851297219,32336.00851297219,32336.00851297219,0.0,0.0,0.0,55042185.70612525
2024-05-21,56095028.599056445,46516203.311399974,64668099.60110877,56095028.599056445,56095028.599056445,-1012768.5013426165,-1012768.5013426165,-1012768.5013426165,-859143.5992367526,-859143.5992367526,-859143.5992367526,-153624.902105864,-153624.902105864,-153624.902105864,0.0,0.0,0.0,55082260.09771383
2024-05-22,56093715.719980985,46579211.76572124,65349807.42536252,56093715.719980985,56093715.719980985,216995.7915607858,216995.7915607858,216995.7915607858,572021.3035143978,572021.3035143978,572021.3035143978,-355025.511953612,-355025.511953612,-355025.511953612,0.0,0.0,0.0,56310711.51154177
2024-05-23,56092402.84090553,46826089.42795501,65341568.58768635,56092402.84090553,56092402.84090553,-143682.6547243775,-143682.6547243775,-143682.6547243775,423331.83240473235,423331.83240473235,423331.83240473235,-567014.4871291099,-567014.4871291099,-567014.4871291099,0.0,0.0,0.0,55948720.18618116
2024-05-24,56091089.961830065,46867425.22059021,64899298.814715825,56091089.961830065,56091089.961830065,-118100.88997317619,-118100.88997317619,-118100.88997317619,666336.923890885,666336.923890885,666336.923890885,-784437.8138640611,-784437.8138640611,-784437.8138640611,0.0,0.0,0.0,55972989.071856886
2024-05-25,56089777.08275461,46935643.167795286,64698900.74475526,56089777.08275461,56089777.08275461,-744359.684256652,-744359.684256652,-744359.684256652,257615.59947358436,257615.59947358436,257615.59947358436,-1001975.2837302365,-1001975.2837302365,-1001975.2837302365,0.0,0.0,0.0,55345417.39849796
2024-05-26,56088464.20367915,45506765.490325324,63479300.347982556,56088464.20367915,56088464.20367915,-1187951.1087816781,-1187951.1087816781,-1187951.1087816781,26329.720472819918,26329.720472819918,26329.720472819918,-1214280.8292544982,-1214280.8292544982,-1214280.8292544982,0.0,0.0,0.0,54900513.09489747
2024-05-27,56087151.324603684,44572777.381104805,62874390.95897732,56087151.324603684,56087151.324603684,-2502614.6024591806,-2502614.6024591806,-2502614.6024591806,-1086491.780517421,-1086491.780517421,-1086491.780517421,-1416122.8219417594,-1416122.8219417594,-1416122.8219417594,0.0,0.0,0.0,53584536.72214451
2024-05-28,56085838.44552823,44346150.119765334,62738610.16278115,56085838.44552823,56085838.44552823,-2461664.0799072916,-2461664.0799072916,-2461664.0799072916,-859143.5992346798,-859143.5992346798,-859143.5992346798,-1602520.4806726119,-1602520.4806726119,-1602520.4806726119,0.0,0.0,0.0,53624174.36562094
2024-05-29,56084525.563668564,46062298.90573495,64609573.2700111,56084525.563668564,56084525.563668564,-1196851.3796861214,-1196851.3796861214,-1196851.3796861214,572021.3035141003,572021.3035141003,572021.3035141003,-1768872.6832002215,-1768872.6832002215,-1768872.6832002215,0.0,0.0,0.0,54887674.18398244
2024-05-30,56083212.6818089,45545156.46555922,63483489.12408488,56083212.6818089,56083212.6818089,-1487743.889364688,-1487743.889364688,-1487743.889364688,423331.8324044467,423331.8324044467,423331.8324044467,-1911075.7217691345,-1911075.7217691345,-1911075.7217691345,0.0,0.0,0.0,54595468.79244421
2024-05-31,56081899.79994923,45639121.08147433,63476290.43080313,56081899.79994923,56081899.79994923,-1359289.963589053,-1359289.963589053,-1359289.963589053,666336.9238910506,666336.9238910506,666336.9238910506,-2025626.8874801036,-2025626.8874801036,-2025626.8874801036,0.0,0.0,0.0,54722609.83636018
2024-06-01,56080586.91808957,45569298.53606993,63691428.98068378,56080586.91808957,56080586.91808957,-1852095.5965511089,-1852095.5965511089,-1852095.5965511089,257615.5994727382,257615.5994727382,257615.5994727382,-2109711.196023847,-2109711.196023847,-2109711.196023847,0.0,0.0,0.0,54228491.32153846
2024-06-02,56079274.0362299,44922373.21463067,63180808.71086899,56079274.0362299,56079274.0362299,-2134939.3460832154,-2134939.3460832154,-2134939.3460832154,26329.72047170728,26329.72047170728,26329.72047170728,-2161269.066554923,-2161269.066554923,-2161269.066554923,0.0,0.0,0.0,53944334.690146685
2024-06-03,56077961.154370226,43757679.0395604,62604131.478052914,56077961.154370226,56077961.154370226,-3265535.101157766,-3265535.101157766,-3265535.101157766,-1086491.7805192114,-1086491.7805192114,-1086491.7805192114,-2179043.320638554,-2179043.320638554,-2179043.320638554,0.0,0.0,0.0,52812426.053212464
2024-06-04,56076648.272510566,43716864.622884385,61503749.42176528,56076648.272510566,56076648.272510566,-3021748.0620281817,-3021748.0620281817,-3021748.0620281817,-859143.5992359652,-859143.5992359652,-859143.5992359652,-2162604.462792217,-2162604.462792217,-2162604.462792217,0.0,0.0,0.0,53054900.21048238
2024-06-05,56075335.3906509,45140097.623540245,63724590.4985589,56075335.3906509,56075335.3906509,-1540332.517057593,-1540332.517057593,-1540332.517057593,572021.3035162493,572021.3035162493,572021.3035162493,-2112353.820573842,-2112353.820573842,-2112353.820573842,0.0,0.0,0.0,54535002.87359331
2024-06-06,56074022.50879124,44982471.646255195,65037850.970140636,56074022.50879124,56074022.50879124,-1606172.9100662547,-1606172.9100662547,-1606172.9100662547,423331.832404161,423331.832404161,423331.832404161,-2029504.7424704155,-2029504.7424704155,-2029504.7424704155,0.0,0.0,0.0,54467849.59872498
2024-06-07,56072709.62693156,45693275.34917034,64178791.84745794,56072709.62693156,56072709.62693156,-1249705.734305084,-1249705.734305084,-1249705.734305084,666336.9238912042,666336.9238912042,666336.9238912042,-1916042.6581962882,-1916042.6581962882,-1916042.6581962882,0.0,0.0,0.0,54823003.89262648
2024-06-08,56071396.745071895,45578460.39304086,63797590.144295186,56071396.745071895,56071396.745071895,-1517049.7815851776,-1517049.7815851776,-1517049.7815851776,257615.59947189206,257615.59947189206,257615.59947189206,-1774665.3810570699,-1774665.3810570699,-1774665.3810570699,0.0,0.0,0.0,54554346.963486716
2024-06-09,56070083.863212235,45391834.016026214,64008805.92754965,56070083.863212235,56070083.863212235,-1582375.8393122586,-1582375.8393122586,-1582375.8393122586,26329.720472163168,26329.720472163168,26329.720472163168,-1608705.5597844217,-1608705.5597844217,-1608705.5597844217,0.0,0.0,0.0,54487708.02389998
2024-06-10,56068770.98135257,44849579.18684622,62576901.61435142,56068770.98135257,56068770.98135257,-2508529.433607904,-2508529.433607904,-2508529.433607904,-1086491.7805191993,-1086491.7805191993,-1086491.7805191993,-1422037.6530887045,-1422037.6530887045,-1422037.6530887045,0.0,0.0,0.0,53560241.54774466
2024-06-11,56067458.0994929,45604063.492348626,63698756.93249825,56067458.0994929,56067458.0994929,-2078115.7908191592,-2078115.7908191592,-2078115.7908191592,-859143.5992338924,-859143.5992338924,-859143.5992338924,-1218972.1915852665,-1218972.1915852665,-1218972.1915852665,0.0,0.0,0.0,53989342.30867374
2024-06-12,56066145.21763323,45680644.1438452,63776461.01235973,56066145.21763323,56066145.21763323,-432119.09506897075,-432119.09506897075,-432119.09506897075,572021.3035136102,572021.3035136102,572021.3035136102,-1004140.3985825808,-1004140.3985825808,-1004140.3985825808,0.0,0.0,0.0,55634026.12256426
2024-06-13,56064832.335773565,46619157.74637981,65305322.30062776,56064832.335773565,56064832.335773565,-359040.6233942359,-359040.6233942359,-359040.6233942359,423331.8324038753,423331.8324038753,423331.8324038753,-782372.4557981113,-782372.4557981113,-782372.4557981113,0.0,0.0,0.0,55705791.71237933
2024-06-14,56063519.453913905,46944139.09248005,65225355.343263686,56063519.453913905,56063519.453913905,107764.10611777638,107764.10611777638,107764.10611777638,666336.9238913698,666336.9238913698,666336.9238913698,-558572.8177735935,-558572.8177735935,-558572.8177735935,0.0,0.0,0.0,56171283.56003168
2024-06-15,56062206.57205423,47231525.71592124,65072753.91288431,56062206.57205423,56062206.57205423,-79980.39805201277,-79980.39805201277,-79980.39805201277,257615.59947309367,257615.59947309367,257615.59947309367,-337595.9975251064,-337595.9975251064,-337595.9975251064,0.0,0.0,0.0,55982226.174002215
2024-06-16,56060893.69019457,47632039.23114972,65367394.95061948,56060893.69019457,56060893.69019457,-97796.44656813647,-97796.44656813647,-97796.44656813647,26329.720469482272,26329.720469482272,26329.720469482272,-124126.16703761874,-124126.16703761874,-124126.16703761874,0.0,0.0,0.0,55963097.24362643
2024-06-17,56059580.8083349,45434997.42867981,64185870.4008228,56059580.8083349,56059580.8083349,-1009055.5239141824,-1009055.5239141824,-1009055.5239141824,-1086491.7805191875,-1086491.7805191875,-1086491.7805191875,77436.25660500511,77436.25660500511,77436.25660500511,0.0,0.0,0.0,55050525.28442072
2024-06-18,56058267.92647523,45915594.56017741,64251440.93792108,56058267.92647523,56058267.92647523,-596065.4705310334,-596065.4705310334,-596065.4705310334,-859143.599237772,-859143.599237772,-859143.599237772,263078.1287067387,263078.1287067387,263078.1287067387,0.0,0.0,0.0,55462202.455944195
2024-06-19,56056955.04461557,47342305.509960204,65553176.598701134,56056955.04461557,56056955.04461557,1001285.9290083132,1001285.9290083132,1001285.9290083132,572021.303514536,572021.303514536,572021.303514536,429264.6254937772,429264.6254937772,429264.6254937772,0.0,0.0,0.0,57058240.97362388
2024-06-20,56055642.1627559,48133486.12024886,66377808.786064096,56055642.1627559,56055642.1627559,996347.4886062386,996347.4886062386,996347.4886062386,423331.832404115,423331.832404115,423331.832404115,573015.6562021237,573015.6562021237,573015.6562021237,0.0,0.0,0.0,57051989.651362136
2024-06-21,56054329.28306471,47898022.77231802,66719345.656240106,56054329.28306471,56054329.28306471,1358302.8539741517,1358302.8539741517,1358302.8539741517,666336.9238912589,666336.9238912589,666336.9238912589,691965.9300828928,691965.9300828928,691965.9300828928,0.0,0.0,0.0,57412632.13703886
2024-06-22,56053016.403373525,48230254.13687678,66760399.25869607,56053016.403373525,56053016.403373525,1042023.0674709742,1042023.0674709742,1042023.0674709742,257615.59947224753,257615.59947224753,257615.59947224753,784407.4679987265,784407.4679987265,784407.4679987265,0.0,0.0,0.0,57095039.4708445
2024-06-23,56051703.52368234,47172778.04690303,66272548.14609019,56051703.52368234,56051703.52368234,875643.5909841006,875643.5909841006,875643.5909841006,26329.72047409895,26329.72047409895,26329.72047409895,849313.8705100016,849313.8705100016,849313.8705100016,0.0,0.0,0.0,56927347.11466644
2024-06-24,56050390.64399116,46856008.29020513,65010636.22462465,56050390.64399116,56050390.64399116,-200145.59569343258,-200145.59569343258,-200145.59569343258,-1086491.7805191756,-1086491.7805191756,-1086491.7805191756,886346.184825743,886346.184825743,886346.184825743,0.0,0.0,0.0,55850245.048297726
2024-06-25,56049077.76429997,47060634.134205654,65611649.563891,56049077.76429997,56049077.76429997,36697.13654184048,36697.13654184048,36697.13654184048,-859143.5992356995,-859143.5992356995,-859143.5992356995,895840.7357775399,895840.7357775399,895840.7357775399,0.0,0.0,0.0,56085774.90084181
2024-06-26,56047764.88460878,47936094.84604202,67345082.2138247,56047764.88460878,56047764.88460878,1450801.0893487488,1450801.0893487488,1450801.0893487488,572021.3035142384,572021.3035142384,572021.3035142384,878779.7858345103,878779.7858345103,878779.7858345103,0.0,0.0,0.0,57498565.97395753
2024-06-27,56046452.00491759,47728966.96352834,66589864.83159061,56046452.00491759,56046452.00491759,1260078.184136091,1260078.184136091,1260078.184136091,423331.83240330394,423331.83240330394,423331.83240330394,836746.3517327873,836746.3517327873,836746.3517327873,0.0,0.0,0.0,57306530.189053684
2024-06-28,56045139.12522641,48301076.665208355,66762887.85311158,56045139.12522641,56045139.12522641,1438201.841450306,1438201.841450306,1438201.841450306,666336.923891148,666336.923891148,666336.923891148,771864.9175591582,771864.9175591582,771864.9175591582,0.0,0.0,0.0,57483340.96667671
2024-06-29,56043826.245535225,47935658.468759365,66493784.98954941,56043826.245535225,56043826.245535225,944345.7343627695,944345.7343627695,944345.7343627695,257615.59947375394,257615.59947375394,257615.59947375394,686730.1348890155,686730.1348890155,686730.1348890155,0.0,0.0,0.0,56988171.97989799
2024-06-30,56042513.36584403,47650710.94241828,65376638.7743346,56042513.36584403,56042513.36584403,610655.6011685218,610655.6011685218,610655.6011685218,26329.720472986482,26329.720472986482,26329.720472986482,584325.8806955353,584325.8806955353,584325.8806955353,0.0,0.0,0.0,56653168.967012554
2024-07-01,56041200.48615285,46208617.861107215,64113423.32615358,56041200.48615285,56041200.48615285,-618554.5342480062,-618554.5342480062,-618554.5342480062,-1086491.7805209658,-1086491.7805209658,-1086491.7805209658,467937.24627295975,467937.24627295975,467937.24627295975,0.0,0.0,0.0,55422645.95190484
2024-07-02,56039887.60646166,46547389.73756684,64920141.76441601,56039887.60646166,56039887.60646166,-518085.44811660587,-518085.44811660587,-518085.44811660587,-859143.5992353056,-859143.5992353056,-859143.5992353056,341058.15111869975,341058.15111869975,341058.15111869975,0.0,0.0,0.0,55521802.15834505
2024-07-03,56038574.72677048,47481275.32520162,65717871.23732427,56038574.72677048,56038574.72677048,779318.616232835,779318.616232835,779318.616232835,572021.3035139408,572021.3035139408,572021.3035139408,207297.3127188943,207297.3127188943,207297.3127188943,0.0,0.0,0.0,56817893.34300332
2024-07-04,56037261.84707929,47815040.499238506,65887628.00895974,56037261.84707929,56037261.84707929,493617.08971496404,493617.08971496404,493617.08971496404,423331.8324044582,423331.8324044582,423331.8324044582,70285.25731050591,70285.25731050591,70285.25731050591,0.0,0.0,0.0,56530878.93679426
2024-07-05,56035948.96738811,47822333.8424475,66094122.293947786,56035948.96738811,56035948.96738811,599921.8552397868,599921.8552397868,599921.8552397868,666336.9238910368,666336.9238910368,666336.9238910368,-66415.06865125001,-66415.06865125001,-66415.06865125001,0.0,0.0,0.0,56635870.822627895
2024-07-06,56034636.08769692,47124699.18543765,64858152.80960886,56034636.08769692,56034636.08769692,58223.87372929559,58223.87372929559,58223.87372929559,257615.59947290775,257615.59947290775,257615.59947290775,-199391.72574361216,-199391.72574361216,-199391.72574361216,0.0,0.0,0.0,56092859.96142621
2024-07-07,56033323.20800573,45877981.1729958,65117033.8878386,56033323.20800573,56033323.20800573,-299129.4314524924,-299129.4314524924,-299129.4314524924,26329.72047344232,26329.72047344232,26329.72047344232,-325459.1519259347,-325459.1519259347,-325459.1519259347,0.0,0.0,0.0,55734193.776553236
2024-07-08,56032010.32831455,44776158.41695722,63613007.600356266,56032010.32831455,56032010.32831455,-1528215.4819250773,-1528215.4819250773,-1528215.4819250773,-1086491.7805191518,-1086491.7805191518,-1086491.7805191518,-441723.7014059253,-441723.7014059253,-441723.7014059253,0.0,0.0,0.0,54503794.84638947
2024-07-09,56030697.44862336,45689784.39030154,64032391.31048513,56030697.44862336,56030697.44862336,-1404781.5423424188,-1404781.5423424188,-1404781.5423424188,-859143.5992408643,-859143.5992408643,-859143.5992408643,-545637.9431015545,-545637.9431015545,-545637.9431015545,0.0,0.0,0.0,54625915.90628094
2024-07-10,56029384.568932176,46943863.497300304,64971940.20605127,56029384.568932176,56029384.568932176,-63021.404050066776,-63021.404050066776,-63021.404050066776,572021.3035160899,572021.3035160899,572021.3035160899,-635042.7075661568,-635042.7075661568,-635042.7075661568,0.0,0.0,0.0,55966363.16488211
2024-07-11,56028071.689240985,46146904.216259494,64252058.19256364,56028071.689240985,56028071.689240985,-284864.455365146,-284864.455365146,-284864.455365146,423331.8324041725,423331.8324041725,423331.8324041725,-708196.2877693186,-708196.2877693186,-708196.2877693186,0.0,0.0,0.0,55743207.23387584
2024-07-12,56026758.80954981,46795180.84006379,64808146.098075815,56026758.80954981,56026758.80954981,-97453.69690897381,-97453.69690897381,-97453.69690897381,666336.9238912024,666336.9238912024,666336.9238912024,-763790.6208001764,-763790.6208001764,-763790.6208001764,0.0,0.0,0.0,55929305.112640835
2024-07-13,56025445.92985862,46769866.65973659,64400206.18504165,56025445.92985862,56025445.92985862,-543339.091248732,-543339.091248732,-543339.091248732,257615.59947308552,257615.59947308552,257615.59947308552,-800954.6907218174,-800954.6907218174,-800954.6907218174,0.0,0.0,0.0,55482106.83860989
2024-07-14,56024133.050167434,45452088.17550179,64313540.80483584,56024133.050167434,56024133.050167434,-792916.0640121148,-792916.0640121148,-792916.0640121148,26329.720473898178,26329.720473898178,26329.720473898178,-819245.784486013,-819245.784486013,-819245.784486013,0.0,0.0,0.0,55231216.986155316
2024-07-15,56022820.18207178,44940650.941879086,63717103.94739979,56022820.18207178,56022820.18207178,-1905121.371382665,-1905121.371382665,-1905121.371382665,-1086491.7805187483,-1086491.7805187483,-1086491.7805187483,-818629.5908639166,-818629.5908639166,-818629.5908639166,0.0,0.0,0.0,54117698.81068912
2024-07-16,56021507.313976124,45562305.82437964,63751098.44197282,56021507.313976124,56021507.313976124,-1658594.0452466297,-1658594.0452466297,-1658594.0452466297,-859143.5992404706,-859143.5992404706,-859143.5992404706,-799450.4460061591,-799450.4460061591,-799450.4460061591,0.0,0.0,0.0,54362913.26872949
2024-07-17,56020194.44588048,46751446.94499364,65135080.25555047,56020194.44588048,56020194.44588048,-190371.98576431244,-190371.98576431244,-190371.98576431244,572021.3035157924,572021.3035157924,572021.3035157924,-762393.2892801049,-762393.2892801049,-762393.2892801049,0.0,0.0,0.0,55829822.46011617
2024-07-18,56018881.57778482,46583668.70671485,65358752.89831653,56018881.57778482,56018881.57778482,-285107.2598725984,-285107.2598725984,-285107.2598725984,423331.8324044124,423331.8324044124,423331.8324044124,-708439.0922770108,-708439.0922770108,-708439.0922770108,0.0,0.0,0.0,55733774.31791222
2024-07-19,56017568.70968917,47122822.8359338,65792454.29608613,56017568.70968917,56017568.70968917,27521.266760007893,27521.266760007893,27521.266760007893,666336.9238908148,666336.9238908148,666336.9238908148,-638815.6571308069,-638815.6571308069,-638815.6571308069,0.0,0.0,0.0,56045089.97644918
2024-07-20,56016255.84159351,46578511.14906885,65122330.94655411,56016255.84159351,56016255.84159351,-297330.14523112256,-297330.14523112256,-297330.14523112256,257615.5994735681,257615.5994735681,257615.5994735681,-554945.7447046906,-554945.7447046906,-554945.7447046906,0.0,0.0,0.0,55718925.69636239
2024-07-21,56014942.97349785,46423984.36877918,64065633.30719642,56014942.97349785,56014942.97349785,-432064.7677156157,-432064.7677156157,-432064.7677156157,26329.720471217177,26329.720471217177,26329.720471217177,-458394.48818683287,-458394.48818683287,-458394.48818683287,0.0,0.0,0.0,55582878.205782235
2024-07-22,56013630.1054022,45043922.64318438,64260174.00417324,56013630.1054022,56013630.1054022,-1437309.755526797,-1437309.755526797,-1437309.755526797,-1086491.7805187362,-1086491.7805187362,-1086491.7805187362,-350817.9750080604,-350817.9750080604,-350817.9750080604,0.0,0.0,0.0,54576320.349875405
2024-07-23,56012317.23730655,45451633.8608991,63470625.44647282,56012317.23730655,56012317.23730655,-1093058.3428981497,-1093058.3428981497,-1093058.3428981497,-859143.5992383977,-859143.5992383977,-859143.5992383977,-233914.74365975204,-233914.74365975204,-233914.74365975204,0.0,0.0,0.0,54919258.8944084
2024-07-24,56011004.3692109,47030739.93819263,65636864.232367545,56011004.3692109,56011004.3692109,462639.5554762864,462639.5554762864,462639.5554762864,572021.3035167182,572021.3035167182,572021.3035167182,-109381.74804043189,-109381.74804043189,-109381.74804043189,0.0,0.0,0.0,56473643.924687184
2024-07-25,56009691.50111524,47202146.920384355,65751496.73451055,56009691.50111524,56009691.50111524,444455.73405072244,444455.73405072244,444455.73405072244,423331.832404652,423331.832404652,423331.832404652,21123.90164607032,21123.90164607032,21123.90164607032,0.0,0.0,0.0,56454147.23516596
2024-07-26,56008378.63301959,47115932.29499761,66115556.3689429,56008378.63301959,56008378.63301959,822353.3202194464,822353.3202194464,822353.3202194464,666336.9238912449,666336.9238912449,666336.9238912449,156016.39632820143,156016.39632820143,156016.39632820143,0.0,0.0,0.0,56830731.95323904
2024-07-27,56007065.76492393,46942360.72678961,65170649.780076936,56007065.76492393,56007065.76492393,551420.77155872,551420.77155872,551420.77155872,257615.59947374582,257615.59947374582,257615.59947374582,293805.17208497424,293805.17208497424,293805.17208497424,0.0,0.0,0.0,56558486.53648265
2024-07-28,56005752.89682829,47309024.34541571,65374749.906877644,56005752.89682829,56005752.89682829,459440.68074868876,459440.68074868876,459440.68074868876,26329.720471673103,26329.720471673103,26329.720471673103,433110.96027701563,433110.96027701563,433110.96027701563,0.0,0.0,0.0,56465193.57757697
2024-07-29,56004440.02873263,46550439.73905377,64436259.18933218,56004440.02873263,56004440.02873263,-513817.88007246336,-513817.88007246336,-513817.88007246336,-1086491.7805205265,-1086491.7805205265,-1086491.7805205265,572673.9004480632,572673.9004480632,572673.9004480632,0.0,0.0,0.0,55490622.14866016
